seller_id,promo_id,purchase_date,promo_name,total_price,price_deduction,price_after_promo
64,2,04/12/2022,GRATIS_ONGKIR,960000,5000,955000
64,2,04/12/2022,GRATIS_ONGKIR,980000,5000,975000
64,2,04/12/2022,GRATIS_ONGKIR,3398000,5000,3393000
64,2,04/12/2022,GRATIS_ONGKIR,214000,5000,209000
184,0,27/12/2022,NULL,62400,NULL,0
184,0,27/12/2022,NULL,69900,NULL,0
184,0,27/12/2022,NULL,49500,NULL,0
51,0,30/12/2022,NULL,465000,NULL,0
70,11,25/12/2022,CHRISTMAS,499000,15000,484000
181,11,30/12/2022,CHRISTMAS,113800,15000,98800
181,11,30/12/2022,CHRISTMAS,113800,15000,98800
181,11,30/12/2022,CHRISTMAS,101000,15000,86000
243,5,11/12/2022,END_YEAR,59000,15000,44000
243,5,11/12/2022,END_YEAR,178322,15000,163322
6,0,11/12/2022,NULL,62000,NULL,0
6,0,11/12/2022,NULL,86000,NULL,0
6,0,11/12/2022,NULL,436000,NULL,0
6,0,11/12/2022,NULL,59800,NULL,0
41,11,29/12/2022,CHRISTMAS,898000,15000,883000
224,2,21/12/2022,GRATIS_ONGKIR,62000,5000,57000
224,2,21/12/2022,GRATIS_ONGKIR,76000,5000,71000
224,2,21/12/2022,GRATIS_ONGKIR,147420,5000,142420
224,2,21/12/2022,GRATIS_ONGKIR,135290,5000,130290
224,2,21/12/2022,GRATIS_ONGKIR,149650,5000,144650
224,2,21/12/2022,GRATIS_ONGKIR,168750,5000,163750
224,2,21/12/2022,GRATIS_ONGKIR,168750,5000,163750
224,2,21/12/2022,GRATIS_ONGKIR,108750,5000,103750
101,2,17/12/2022,GRATIS_ONGKIR,1000,5000,-4000
147,0,18/12/2022,NULL,591700,NULL,0
9,2,18/12/2022,GRATIS_ONGKIR,218000,5000,213000
11,0,28/12/2022,NULL,22000,NULL,0
11,0,28/12/2022,NULL,34000,NULL,0
123,5,15/12/2022,END_YEAR,399998,15000,384998
123,5,15/12/2022,END_YEAR,459998,15000,444998
123,5,15/12/2022,END_YEAR,399998,15000,384998
123,5,15/12/2022,END_YEAR,399998,15000,384998
123,5,15/12/2022,END_YEAR,399998,15000,384998
10,2,07/12/2022,GRATIS_ONGKIR,95776,5000,90776
10,2,07/12/2022,GRATIS_ONGKIR,137776,5000,132776
10,2,07/12/2022,GRATIS_ONGKIR,53776,5000,48776
10,2,07/12/2022,GRATIS_ONGKIR,137776,5000,132776
276,2,15/12/2022,GRATIS_ONGKIR,93884,5000,88884
276,2,15/12/2022,GRATIS_ONGKIR,131746,5000,126746
129,5,20/12/2022,END_YEAR,417000,15000,402000
129,5,20/12/2022,END_YEAR,315000,15000,300000
129,5,20/12/2022,END_YEAR,477000,15000,462000
13,0,23/12/2022,NULL,4245000,NULL,0
13,0,23/12/2022,NULL,4977000,NULL,0
13,0,23/12/2022,NULL,4317000,NULL,0
12,2,21/12/2022,GRATIS_ONGKIR,119800,5000,114800
12,2,21/12/2022,GRATIS_ONGKIR,250000,5000,245000
255,0,04/12/2022,NULL,567000,NULL,0
207,5,09/12/2022,END_YEAR,150000,15000,135000
224,2,21/12/2022,GRATIS_ONGKIR,124000,5000,119000
224,2,21/12/2022,GRATIS_ONGKIR,152000,5000,147000
224,2,21/12/2022,GRATIS_ONGKIR,294840,5000,289840
224,2,21/12/2022,GRATIS_ONGKIR,270580,5000,265580
224,2,21/12/2022,GRATIS_ONGKIR,299300,5000,294300
224,2,21/12/2022,GRATIS_ONGKIR,337500,5000,332500
224,2,21/12/2022,GRATIS_ONGKIR,337500,5000,332500
224,2,21/12/2022,GRATIS_ONGKIR,217500,5000,212500
207,5,02/12/2022,END_YEAR,450000,15000,435000
310,0,30/12/2022,NULL,31400,NULL,0
291,0,12/12/2022,NULL,80250,NULL,0
184,5,24/12/2022,END_YEAR,62400,15000,47400
184,5,24/12/2022,END_YEAR,69900,15000,54900
184,5,24/12/2022,END_YEAR,49500,15000,34500
18,0,06/12/2022,NULL,64000,NULL,0
18,0,06/12/2022,NULL,94000,NULL,0
64,0,27/12/2022,NULL,144000,NULL,0
64,0,27/12/2022,NULL,1440000,NULL,0
64,0,27/12/2022,NULL,1470000,NULL,0
64,0,27/12/2022,NULL,5097000,NULL,0
64,0,27/12/2022,NULL,321000,NULL,0
19,5,11/12/2022,END_YEAR,299700,15000,284700
19,5,11/12/2022,END_YEAR,196500,15000,181500
19,5,11/12/2022,END_YEAR,224850,15000,209850
243,5,20/12/2022,END_YEAR,118000,15000,103000
243,5,20/12/2022,END_YEAR,356644,15000,341644
186,0,15/12/2022,NULL,94500,NULL,0
186,0,15/12/2022,NULL,121500,NULL,0
186,0,15/12/2022,NULL,94500,NULL,0
300,5,09/12/2022,END_YEAR,64500,15000,49500
179,0,27/12/2022,NULL,55000,NULL,0
179,0,27/12/2022,NULL,30000,NULL,0
291,0,26/12/2022,NULL,53500,NULL,0
82,0,22/12/2022,NULL,70500,NULL,0
131,0,09/12/2022,NULL,458000,NULL,0
113,0,27/12/2022,NULL,284000,NULL,0
113,0,27/12/2022,NULL,310000,NULL,0
113,0,27/12/2022,NULL,310000,NULL,0
113,0,27/12/2022,NULL,716000,NULL,0
113,0,27/12/2022,NULL,277000,NULL,0
113,0,27/12/2022,NULL,265000,NULL,0
125,5,07/12/2022,END_YEAR,65000,15000,50000
169,2,05/12/2022,GRATIS_ONGKIR,124900,5000,119900
272,0,12/12/2022,NULL,388500,NULL,0
272,0,12/12/2022,NULL,219000,NULL,0
118,0,13/12/2022,NULL,672000,NULL,0
118,0,13/12/2022,NULL,450000,NULL,0
118,0,13/12/2022,NULL,555000,NULL,0
6,0,21/12/2022,NULL,31000,NULL,0
6,0,21/12/2022,NULL,43000,NULL,0
6,0,21/12/2022,NULL,218000,NULL,0
6,0,21/12/2022,NULL,29900,NULL,0
300,2,15/12/2022,GRATIS_ONGKIR,64500,5000,59500
306,0,25/12/2022,NULL,71700,NULL,0
306,0,25/12/2022,NULL,14800,NULL,0
92,0,25/12/2022,NULL,169380,NULL,0
92,0,25/12/2022,NULL,157580,NULL,0
88,5,17/12/2022,END_YEAR,55000,15000,40000
88,5,17/12/2022,END_YEAR,55000,15000,40000
21,0,11/12/2022,NULL,105000,NULL,0
135,0,24/12/2022,NULL,178000,NULL,0
293,5,21/12/2022,END_YEAR,50000,15000,35000
4,0,14/12/2022,NULL,254250,NULL,0
230,2,08/12/2022,GRATIS_ONGKIR,228000,5000,223000
230,2,08/12/2022,GRATIS_ONGKIR,135000,5000,130000
230,2,08/12/2022,GRATIS_ONGKIR,360750,5000,355750
230,2,08/12/2022,GRATIS_ONGKIR,310500,5000,305500
315,5,13/12/2022,END_YEAR,57000,15000,42000
123,5,15/12/2022,END_YEAR,599997,15000,584997
123,5,15/12/2022,END_YEAR,689997,15000,674997
123,5,15/12/2022,END_YEAR,599997,15000,584997
123,5,15/12/2022,END_YEAR,599997,15000,584997
123,5,15/12/2022,END_YEAR,599997,15000,584997
306,11,30/12/2022,CHRISTMAS,143400,15000,128400
306,11,30/12/2022,CHRISTMAS,29600,15000,14600
264,0,19/12/2022,NULL,145000,NULL,0
165,2,04/12/2022,GRATIS_ONGKIR,718200,5000,713200
56,2,24/12/2022,GRATIS_ONGKIR,960000,5000,955000
56,2,24/12/2022,GRATIS_ONGKIR,680000,5000,675000
56,2,24/12/2022,GRATIS_ONGKIR,462000,5000,457000
56,2,24/12/2022,GRATIS_ONGKIR,462000,5000,457000
21,5,06/12/2022,END_YEAR,70000,15000,55000
54,0,02/12/2022,NULL,62000,NULL,0
49,0,19/12/2022,NULL,899997,NULL,0
155,2,24/12/2022,GRATIS_ONGKIR,169000,5000,164000
97,0,26/12/2022,NULL,200000,NULL,0
17,11,27/12/2022,CHRISTMAS,85500,15000,70500
17,11,27/12/2022,CHRISTMAS,91800,15000,76800
10,5,15/12/2022,END_YEAR,95776,15000,80776
10,5,15/12/2022,END_YEAR,137776,15000,122776
10,5,15/12/2022,END_YEAR,53776,15000,38776
10,5,15/12/2022,END_YEAR,137776,15000,122776
128,2,15/12/2022,GRATIS_ONGKIR,208500,5000,203500
225,0,06/12/2022,NULL,99000,NULL,0
225,0,06/12/2022,NULL,99000,NULL,0
225,0,06/12/2022,NULL,65700,NULL,0
124,2,19/12/2022,GRATIS_ONGKIR,258540,5000,253540
124,2,19/12/2022,GRATIS_ONGKIR,170000,5000,165000
124,2,19/12/2022,GRATIS_ONGKIR,250200,5000,245200
124,2,19/12/2022,GRATIS_ONGKIR,250000,5000,245000
124,2,19/12/2022,GRATIS_ONGKIR,320000,5000,315000
124,2,19/12/2022,GRATIS_ONGKIR,190000,5000,185000
51,5,06/12/2022,END_YEAR,310000,15000,295000
12,5,16/12/2022,END_YEAR,59900,15000,44900
12,5,16/12/2022,END_YEAR,125000,15000,110000
19,5,02/12/2022,END_YEAR,99900,15000,84900
19,5,02/12/2022,END_YEAR,65500,15000,50500
19,5,02/12/2022,END_YEAR,74950,15000,59950
79,5,11/12/2022,END_YEAR,345000,15000,330000
124,11,25/12/2022,CHRISTMAS,387810,15000,372810
124,11,25/12/2022,CHRISTMAS,255000,15000,240000
124,11,25/12/2022,CHRISTMAS,375300,15000,360300
124,11,25/12/2022,CHRISTMAS,375000,15000,360000
124,11,25/12/2022,CHRISTMAS,480000,15000,465000
124,11,25/12/2022,CHRISTMAS,285000,15000,270000
64,0,06/12/2022,NULL,48000,NULL,0
64,0,06/12/2022,NULL,480000,NULL,0
64,0,06/12/2022,NULL,490000,NULL,0
64,0,06/12/2022,NULL,1699000,NULL,0
64,0,06/12/2022,NULL,107000,NULL,0
198,5,23/12/2022,END_YEAR,119700,15000,104700
11,4,12/12/2022,HARBOLNAS,44000,30000,14000
11,4,12/12/2022,HARBOLNAS,68000,30000,38000
260,5,19/12/2022,END_YEAR,58500,15000,43500
252,0,22/12/2022,NULL,20000,NULL,0
252,0,22/12/2022,NULL,54000,NULL,0
252,0,22/12/2022,NULL,64000,NULL,0
291,1,01/12/2022,AWAL_GAJIAN,80250,15000,65250
224,0,25/12/2022,NULL,124000,NULL,0
224,0,25/12/2022,NULL,152000,NULL,0
224,0,25/12/2022,NULL,294840,NULL,0
224,0,25/12/2022,NULL,270580,NULL,0
224,0,25/12/2022,NULL,299300,NULL,0
224,0,25/12/2022,NULL,337500,NULL,0
224,0,25/12/2022,NULL,337500,NULL,0
224,0,25/12/2022,NULL,217500,NULL,0
317,5,13/12/2022,END_YEAR,585000,15000,570000
85,2,14/12/2022,GRATIS_ONGKIR,3550000,5000,3545000
42,4,12/12/2022,HARBOLNAS,2380,30000,-27620
222,0,19/12/2022,NULL,170050,NULL,0
181,5,23/12/2022,END_YEAR,56900,15000,41900
181,5,23/12/2022,END_YEAR,56900,15000,41900
181,5,23/12/2022,END_YEAR,50500,15000,35500
43,0,21/12/2022,NULL,19800,NULL,0
225,0,30/12/2022,NULL,198000,NULL,0
225,0,30/12/2022,NULL,198000,NULL,0
225,0,30/12/2022,NULL,131400,NULL,0
304,11,28/12/2022,CHRISTMAS,9200,15000,-5800
107,0,12/12/2022,NULL,11250,NULL,0
71,0,13/12/2022,NULL,400000,NULL,0
276,11,29/12/2022,CHRISTMAS,140826,15000,125826
276,11,29/12/2022,CHRISTMAS,197619,15000,182619
129,2,17/12/2022,GRATIS_ONGKIR,417000,5000,412000
129,2,17/12/2022,GRATIS_ONGKIR,315000,5000,310000
129,2,17/12/2022,GRATIS_ONGKIR,477000,5000,472000
48,0,15/12/2022,NULL,6600,NULL,0
123,11,29/12/2022,CHRISTMAS,199999,15000,184999
123,11,29/12/2022,CHRISTMAS,229999,15000,214999
123,11,29/12/2022,CHRISTMAS,199999,15000,184999
123,11,29/12/2022,CHRISTMAS,199999,15000,184999
123,11,29/12/2022,CHRISTMAS,199999,15000,184999
11,0,10/12/2022,NULL,66000,NULL,0
11,0,10/12/2022,NULL,102000,NULL,0
113,2,05/12/2022,GRATIS_ONGKIR,426000,5000,421000
113,2,05/12/2022,GRATIS_ONGKIR,465000,5000,460000
113,2,05/12/2022,GRATIS_ONGKIR,465000,5000,460000
113,2,05/12/2022,GRATIS_ONGKIR,1074000,5000,1069000
113,2,05/12/2022,GRATIS_ONGKIR,415500,5000,410500
113,2,05/12/2022,GRATIS_ONGKIR,397500,5000,392500
275,5,09/12/2022,END_YEAR,49000,15000,34000
275,5,09/12/2022,END_YEAR,319200,15000,304200
272,5,15/12/2022,END_YEAR,388500,15000,373500
272,5,15/12/2022,END_YEAR,219000,15000,204000
56,2,11/12/2022,GRATIS_ONGKIR,960000,5000,955000
56,2,11/12/2022,GRATIS_ONGKIR,680000,5000,675000
56,2,11/12/2022,GRATIS_ONGKIR,462000,5000,457000
56,2,11/12/2022,GRATIS_ONGKIR,462000,5000,457000
156,11,28/12/2022,CHRISTMAS,615000,15000,600000
32,11,28/12/2022,CHRISTMAS,752000,15000,737000
53,0,02/12/2022,NULL,159800,NULL,0
217,2,17/12/2022,GRATIS_ONGKIR,89900,5000,84900
263,0,08/12/2022,NULL,85000,NULL,0
263,0,08/12/2022,NULL,120000,NULL,0
184,5,13/12/2022,END_YEAR,124800,15000,109800
184,5,13/12/2022,END_YEAR,139800,15000,124800
184,5,13/12/2022,END_YEAR,99000,15000,84000
123,5,04/12/2022,END_YEAR,199999,15000,184999
123,5,04/12/2022,END_YEAR,229999,15000,214999
123,5,04/12/2022,END_YEAR,199999,15000,184999
123,5,04/12/2022,END_YEAR,199999,15000,184999
123,5,04/12/2022,END_YEAR,199999,15000,184999
8,2,21/12/2022,GRATIS_ONGKIR,195000,5000,190000
8,2,21/12/2022,GRATIS_ONGKIR,270000,5000,265000
8,2,21/12/2022,GRATIS_ONGKIR,170000,5000,165000
8,2,21/12/2022,GRATIS_ONGKIR,158000,5000,153000
8,2,21/12/2022,GRATIS_ONGKIR,207800,5000,202800
199,0,19/12/2022,NULL,124800,NULL,0
302,5,21/12/2022,END_YEAR,36910,15000,21910
284,2,04/12/2022,GRATIS_ONGKIR,246500,5000,241500
284,2,04/12/2022,GRATIS_ONGKIR,93000,5000,88000
284,2,04/12/2022,GRATIS_ONGKIR,72500,5000,67500
284,2,04/12/2022,GRATIS_ONGKIR,278500,5000,273500
284,2,04/12/2022,GRATIS_ONGKIR,52000,5000,47000
294,5,31/12/2022,END_YEAR,550000,15000,535000
78,11,27/12/2022,CHRISTMAS,894000,15000,879000
62,5,20/12/2022,END_YEAR,899900,15000,884900
62,5,20/12/2022,END_YEAR,1099900,15000,1084900
300,2,14/12/2022,GRATIS_ONGKIR,43000,5000,38000
141,2,02/12/2022,GRATIS_ONGKIR,72500,5000,67500
141,2,02/12/2022,GRATIS_ONGKIR,60500,5000,55500
276,5,31/12/2022,END_YEAR,93884,15000,78884
276,5,31/12/2022,END_YEAR,131746,15000,116746
240,5,31/12/2022,END_YEAR,278000,15000,263000
304,2,04/12/2022,GRATIS_ONGKIR,27600,5000,22600
232,2,06/12/2022,GRATIS_ONGKIR,296250,5000,291250
232,2,06/12/2022,GRATIS_ONGKIR,296250,5000,291250
236,5,16/12/2022,END_YEAR,133800,15000,118800
267,5,09/12/2022,END_YEAR,253935,15000,238935
267,5,09/12/2022,END_YEAR,653997,15000,638997
17,0,12/12/2022,NULL,57000,NULL,0
17,0,12/12/2022,NULL,61200,NULL,0
262,0,04/12/2022,NULL,168999,NULL,0
113,2,11/12/2022,GRATIS_ONGKIR,142000,5000,137000
113,2,11/12/2022,GRATIS_ONGKIR,155000,5000,150000
113,2,11/12/2022,GRATIS_ONGKIR,155000,5000,150000
113,2,11/12/2022,GRATIS_ONGKIR,358000,5000,353000
113,2,11/12/2022,GRATIS_ONGKIR,138500,5000,133500
113,2,11/12/2022,GRATIS_ONGKIR,132500,5000,127500
255,0,18/12/2022,NULL,189000,NULL,0
284,11,29/12/2022,CHRISTMAS,493000,15000,478000
284,11,29/12/2022,CHRISTMAS,186000,15000,171000
284,11,29/12/2022,CHRISTMAS,145000,15000,130000
284,11,29/12/2022,CHRISTMAS,557000,15000,542000
284,11,29/12/2022,CHRISTMAS,104000,15000,89000
160,2,19/12/2022,GRATIS_ONGKIR,195000,5000,190000
298,0,28/12/2022,NULL,55365,NULL,0
4,5,24/12/2022,END_YEAR,254250,15000,239250
173,0,17/12/2022,NULL,250000,NULL,0
253,0,03/12/2022,NULL,348750,NULL,0
11,2,18/12/2022,GRATIS_ONGKIR,44000,5000,39000
11,2,18/12/2022,GRATIS_ONGKIR,68000,5000,63000
304,2,02/12/2022,GRATIS_ONGKIR,18400,5000,13400
225,2,02/12/2022,GRATIS_ONGKIR,297000,5000,292000
225,2,02/12/2022,GRATIS_ONGKIR,297000,5000,292000
225,2,02/12/2022,GRATIS_ONGKIR,197100,5000,192100
64,2,08/12/2022,GRATIS_ONGKIR,48000,5000,43000
64,2,08/12/2022,GRATIS_ONGKIR,480000,5000,475000
64,2,08/12/2022,GRATIS_ONGKIR,490000,5000,485000
64,2,08/12/2022,GRATIS_ONGKIR,1699000,5000,1694000
64,2,08/12/2022,GRATIS_ONGKIR,107000,5000,102000
284,0,01/12/2022,NULL,493000,NULL,0
284,0,01/12/2022,NULL,186000,NULL,0
284,0,01/12/2022,NULL,145000,NULL,0
284,0,01/12/2022,NULL,557000,NULL,0
284,0,01/12/2022,NULL,104000,NULL,0
62,0,03/12/2022,NULL,899900,NULL,0
62,0,03/12/2022,NULL,1099900,NULL,0
275,11,28/12/2022,CHRISTMAS,73500,15000,58500
275,11,28/12/2022,CHRISTMAS,478800,15000,463800
124,0,04/12/2022,NULL,129270,NULL,0
124,0,04/12/2022,NULL,85000,NULL,0
124,0,04/12/2022,NULL,125100,NULL,0
124,0,04/12/2022,NULL,125000,NULL,0
124,0,04/12/2022,NULL,160000,NULL,0
124,0,04/12/2022,NULL,95000,NULL,0
227,1,01/12/2022,AWAL_GAJIAN,162360,15000,147360
227,1,01/12/2022,AWAL_GAJIAN,145360,15000,130360
227,1,01/12/2022,AWAL_GAJIAN,145360,15000,130360
227,1,01/12/2022,AWAL_GAJIAN,262240,15000,247240
227,1,01/12/2022,AWAL_GAJIAN,145360,15000,130360
76,0,22/12/2022,NULL,128000,NULL,0
123,0,03/12/2022,NULL,599997,NULL,0
123,0,03/12/2022,NULL,689997,NULL,0
123,0,03/12/2022,NULL,599997,NULL,0
123,0,03/12/2022,NULL,599997,NULL,0
123,0,03/12/2022,NULL,599997,NULL,0
282,5,05/12/2022,END_YEAR,15000,15000,0
282,5,05/12/2022,END_YEAR,14000,15000,-1000
118,2,20/12/2022,GRATIS_ONGKIR,448000,5000,443000
118,2,20/12/2022,GRATIS_ONGKIR,300000,5000,295000
118,2,20/12/2022,GRATIS_ONGKIR,370000,5000,365000
66,5,10/12/2022,END_YEAR,830000,15000,815000
66,5,10/12/2022,END_YEAR,830000,15000,815000
284,0,26/12/2022,NULL,493000,NULL,0
284,0,26/12/2022,NULL,186000,NULL,0
284,0,26/12/2022,NULL,145000,NULL,0
284,0,26/12/2022,NULL,557000,NULL,0
284,0,26/12/2022,NULL,104000,NULL,0
221,0,27/12/2022,NULL,125000,NULL,0
272,2,24/12/2022,GRATIS_ONGKIR,259000,5000,254000
272,2,24/12/2022,GRATIS_ONGKIR,146000,5000,141000
263,11,26/12/2022,CHRISTMAS,255000,15000,240000
263,11,26/12/2022,CHRISTMAS,360000,15000,345000
171,0,21/12/2022,NULL,97000,NULL,0
227,5,10/12/2022,END_YEAR,162360,15000,147360
227,5,10/12/2022,END_YEAR,145360,15000,130360
227,5,10/12/2022,END_YEAR,145360,15000,130360
227,5,10/12/2022,END_YEAR,262240,15000,247240
227,5,10/12/2022,END_YEAR,145360,15000,130360
59,2,08/12/2022,GRATIS_ONGKIR,2920000,5000,2915000
36,0,09/12/2022,NULL,59800,NULL,0
293,5,04/12/2022,END_YEAR,50000,15000,35000
181,5,08/12/2022,END_YEAR,113800,15000,98800
181,5,08/12/2022,END_YEAR,113800,15000,98800
181,5,08/12/2022,END_YEAR,101000,15000,86000
136,0,18/12/2022,NULL,578700,NULL,0
134,0,27/12/2022,NULL,438000,NULL,0
80,11,28/12/2022,CHRISTMAS,10000,15000,-5000
67,1,01/12/2022,AWAL_GAJIAN,41990,15000,26990
67,1,01/12/2022,AWAL_GAJIAN,41990,15000,26990
125,2,09/12/2022,GRATIS_ONGKIR,130000,5000,125000
202,0,24/12/2022,NULL,88500,NULL,0
35,0,28/12/2022,NULL,108000,NULL,0
289,5,31/12/2022,END_YEAR,24250,15000,9250
289,5,31/12/2022,END_YEAR,18187,15000,3187
289,5,31/12/2022,END_YEAR,18693,15000,3693
289,5,31/12/2022,END_YEAR,12125,15000,-2875
289,5,31/12/2022,END_YEAR,13135,15000,-1865
189,2,17/12/2022,GRATIS_ONGKIR,148200,5000,143200
63,2,24/12/2022,GRATIS_ONGKIR,18400,5000,13400
199,0,29/12/2022,NULL,124800,NULL,0
224,0,27/12/2022,NULL,124000,NULL,0
224,0,27/12/2022,NULL,152000,NULL,0
224,0,27/12/2022,NULL,294840,NULL,0
224,0,27/12/2022,NULL,270580,NULL,0
224,0,27/12/2022,NULL,299300,NULL,0
224,0,27/12/2022,NULL,337500,NULL,0
224,0,27/12/2022,NULL,337500,NULL,0
224,0,27/12/2022,NULL,217500,NULL,0
128,0,15/12/2022,NULL,208500,NULL,0
118,2,10/12/2022,GRATIS_ONGKIR,224000,5000,219000
118,2,10/12/2022,GRATIS_ONGKIR,150000,5000,145000
118,2,10/12/2022,GRATIS_ONGKIR,185000,5000,180000
57,2,14/12/2022,GRATIS_ONGKIR,5970000,5000,5965000
6,0,23/12/2022,NULL,31000,NULL,0
6,0,23/12/2022,NULL,43000,NULL,0
6,0,23/12/2022,NULL,218000,NULL,0
6,0,23/12/2022,NULL,29900,NULL,0
89,0,16/12/2022,NULL,2700,NULL,0
42,5,15/12/2022,END_YEAR,2380,15000,-12620
67,0,09/12/2022,NULL,41990,NULL,0
67,0,09/12/2022,NULL,41990,NULL,0
264,0,11/12/2022,NULL,145000,NULL,0
142,5,05/12/2022,END_YEAR,195000,15000,180000
99,2,08/12/2022,GRATIS_ONGKIR,158100,5000,153100
239,2,20/12/2022,GRATIS_ONGKIR,477000,5000,472000
239,2,20/12/2022,GRATIS_ONGKIR,537000,5000,532000
116,0,30/12/2022,NULL,390000,NULL,0
116,0,30/12/2022,NULL,390000,NULL,0
144,5,02/12/2022,END_YEAR,60000,15000,45000
183,5,04/12/2022,END_YEAR,99999,15000,84999
233,11,30/12/2022,CHRISTMAS,45800,15000,30800
233,11,30/12/2022,CHRISTMAS,45800,15000,30800
233,11,30/12/2022,CHRISTMAS,118000,15000,103000
224,5,23/12/2022,END_YEAR,124000,15000,109000
224,5,23/12/2022,END_YEAR,152000,15000,137000
224,5,23/12/2022,END_YEAR,294840,15000,279840
224,5,23/12/2022,END_YEAR,270580,15000,255580
224,5,23/12/2022,END_YEAR,299300,15000,284300
224,5,23/12/2022,END_YEAR,337500,15000,322500
224,5,23/12/2022,END_YEAR,337500,15000,322500
224,5,23/12/2022,END_YEAR,217500,15000,202500
74,0,12/12/2022,NULL,477000,NULL,0
52,2,04/12/2022,GRATIS_ONGKIR,330000,5000,325000
96,0,08/12/2022,NULL,93300,NULL,0
96,0,08/12/2022,NULL,239850,NULL,0
289,0,30/12/2022,NULL,72750,NULL,0
289,0,30/12/2022,NULL,54561,NULL,0
289,0,30/12/2022,NULL,56079,NULL,0
289,0,30/12/2022,NULL,36375,NULL,0
289,0,30/12/2022,NULL,39405,NULL,0
200,0,11/12/2022,NULL,220000,NULL,0
289,2,01/12/2022,GRATIS_ONGKIR,48500,5000,43500
289,2,01/12/2022,GRATIS_ONGKIR,36374,5000,31374
289,2,01/12/2022,GRATIS_ONGKIR,37386,5000,32386
289,2,01/12/2022,GRATIS_ONGKIR,24250,5000,19250
289,2,01/12/2022,GRATIS_ONGKIR,26270,5000,21270
64,5,22/12/2022,END_YEAR,144000,15000,129000
64,5,22/12/2022,END_YEAR,1440000,15000,1425000
64,5,22/12/2022,END_YEAR,1470000,15000,1455000
64,5,22/12/2022,END_YEAR,5097000,15000,5082000
64,5,22/12/2022,END_YEAR,321000,15000,306000
170,0,10/12/2022,NULL,138000,NULL,0
118,2,09/12/2022,GRATIS_ONGKIR,224000,5000,219000
118,2,09/12/2022,GRATIS_ONGKIR,150000,5000,145000
118,2,09/12/2022,GRATIS_ONGKIR,185000,5000,180000
99,5,05/12/2022,END_YEAR,105400,15000,90400
268,2,17/12/2022,GRATIS_ONGKIR,9748,5000,4748
195,5,06/12/2022,END_YEAR,100000,15000,85000
140,5,14/12/2022,END_YEAR,415500,15000,400500
13,0,26/12/2022,NULL,2830000,NULL,0
13,0,26/12/2022,NULL,3318000,NULL,0
13,0,26/12/2022,NULL,2878000,NULL,0
113,0,10/12/2022,NULL,284000,NULL,0
113,0,10/12/2022,NULL,310000,NULL,0
113,0,10/12/2022,NULL,310000,NULL,0
113,0,10/12/2022,NULL,716000,NULL,0
113,0,10/12/2022,NULL,277000,NULL,0
113,0,10/12/2022,NULL,265000,NULL,0
124,4,12/12/2022,HARBOLNAS,258540,30000,228540
124,4,12/12/2022,HARBOLNAS,170000,30000,140000
124,4,12/12/2022,HARBOLNAS,250200,30000,220200
124,4,12/12/2022,HARBOLNAS,250000,30000,220000
124,4,12/12/2022,HARBOLNAS,320000,30000,290000
124,4,12/12/2022,HARBOLNAS,190000,30000,160000
204,0,25/12/2022,NULL,57500,NULL,0
43,11,26/12/2022,CHRISTMAS,19800,15000,4800
112,0,19/12/2022,NULL,99000,NULL,0
198,2,08/12/2022,GRATIS_ONGKIR,39900,5000,34900
193,0,12/12/2022,NULL,398000,NULL,0
193,0,12/12/2022,NULL,398000,NULL,0
289,5,20/12/2022,END_YEAR,72750,15000,57750
289,5,20/12/2022,END_YEAR,54561,15000,39561
289,5,20/12/2022,END_YEAR,56079,15000,41079
289,5,20/12/2022,END_YEAR,36375,15000,21375
289,5,20/12/2022,END_YEAR,39405,15000,24405
87,11,28/12/2022,CHRISTMAS,185000,15000,170000
113,2,23/12/2022,GRATIS_ONGKIR,284000,5000,279000
113,2,23/12/2022,GRATIS_ONGKIR,310000,5000,305000
113,2,23/12/2022,GRATIS_ONGKIR,310000,5000,305000
113,2,23/12/2022,GRATIS_ONGKIR,716000,5000,711000
113,2,23/12/2022,GRATIS_ONGKIR,277000,5000,272000
113,2,23/12/2022,GRATIS_ONGKIR,265000,5000,260000
155,0,18/12/2022,NULL,507000,NULL,0
71,2,05/12/2022,GRATIS_ONGKIR,400000,5000,395000
284,2,01/12/2022,GRATIS_ONGKIR,246500,5000,241500
284,2,01/12/2022,GRATIS_ONGKIR,93000,5000,88000
284,2,01/12/2022,GRATIS_ONGKIR,72500,5000,67500
284,2,01/12/2022,GRATIS_ONGKIR,278500,5000,273500
284,2,01/12/2022,GRATIS_ONGKIR,52000,5000,47000
60,2,22/12/2022,GRATIS_ONGKIR,1125000,5000,1120000
67,2,16/12/2022,GRATIS_ONGKIR,41990,5000,36990
67,2,16/12/2022,GRATIS_ONGKIR,41990,5000,36990
113,0,01/12/2022,NULL,142000,NULL,0
113,0,01/12/2022,NULL,155000,NULL,0
113,0,01/12/2022,NULL,155000,NULL,0
113,0,01/12/2022,NULL,358000,NULL,0
113,0,01/12/2022,NULL,138500,NULL,0
113,0,01/12/2022,NULL,132500,NULL,0
99,2,06/12/2022,GRATIS_ONGKIR,158100,5000,153100
81,2,15/12/2022,GRATIS_ONGKIR,59999,5000,54999
195,2,04/12/2022,GRATIS_ONGKIR,100000,5000,95000
129,0,23/12/2022,NULL,278000,NULL,0
129,0,23/12/2022,NULL,210000,NULL,0
129,0,23/12/2022,NULL,318000,NULL,0
